Cluster,Quote
5,g x y l x y 31 distorted power system signals using extended complex kalmanfilter power deliv ieee trans 14 3 761 766 cid 4 π2 2 3with 0
5,093 0 048 15 19 the power generation in area 1 and total power generationsingle agent ddpg 22 0 0122 0
5,and y xu data driven load frequency control for stochasticr power systems a deep reinforcement learning method witheferencescontinuous action search ieee trans power syst vol 34
5,no 3 pp 2192 2201 2013 25 n jaleeli l s vanslyck d n ewart l h fink and a g hoffmann 3 w tan unified tuning of pid load frequency controller for power understanding automatic generation control ieee trans power syst systems via imc ieee trans power syst vol 25 no 1 pp 341 350 vol pas 7
5,h load frequency control in interconnected powerdenoising autoencoders learning useful representations in a deepsystems iet control theory appl vol 10 no 1 pp 67 75 2016 network with a local denoising criterion j mach learn res vol 11 6 h a yousef k
5,a kharusi m h albadi et al load frequencyno 12 pp 3371 3408 mar 2010 control of a multi area power system an adaptive fuzzy logic 28 a moeini i kamwa p brunelle et al open data ieee test systemsapproach ieee trans power syst vol 29
5,no 4 pp 3320 3321 2016 microgrid and data analytics for smart grid applications dr xu is an editor for 11 a m ersdal l imsland and k uhlen model predictiveieee t p s ieee t sransactions on ower ystems ransactions on martload frequency control ieee trans power syst vol 31
5,no 1 pp g ieee p e l and an associate editor for ietrid ower ngineering etters777 785 2016 generation transmission distribution and csee journal of power and 12 f l lewis
5,chen r ye x wang and r lu cooperative control of powersystem load and frequency by using differential games ieee trans control syst technol vol 23
5,no 4 pp 1669 1679 2015 16 l yin t yu l zhou et al artificial emotional reinforcement learningfor automatic generation control of large scale interconnected powergrids iet gener transm distrib vol 11 no 9 pp 2305 2313 2017 17 v p singh n kishor and p samuel distributed multi agent0885 8950 c
5,no 4 pp 3188 3198 jul 2019 dse with fast inverter dynamics and potentially deal with 5 w miller and j lewis dynamic state estimation in power systems mixed slow and fast dynamics can machine learningieee trans automatic control vol 16
5,no 6 pp 841 846 dec 1971 or other data analytical approaches help improve dse 6 j de la ree v centeno j s thorp and a g phadke synchronizedphasor measurement applications in power systems ieee trans smartperformance in the context of a large amount of data and agrid vol 1
5,no 1 pp 450 460 jan 2015 11 m netto and l mili a robust data driven koopman kalman filteraggregated model calibration for wind solar farms loadsfor power systems dynamic state estimation ieee trans power syst and ders oscillation source location look ahead
5,dsa vol 33
5,no 10 pp 2734 2746 may 2019 already in commercial tools reliability standards and in 15 a rouhani and a abur linear phasor estimator assisted dynamicdustry practices for most dse applications there are stillstate estimation ieee trans smart grid vol 9
5,pp 1 5 for dynamic state and parameter estimation ieee trans power syst 18 ieee recommended practice for excitation system models for power vol 33
5,42 no 4 framework for dynamic equivalencing of large power systems usingpp 581 586 apr 1997 wide area phasor measurements ieee trans smart grid vol
5,g anagnostou f boem s kuenzel b c pal and t parisini 55 j zhao y tang and v terzija robust online estimation of power observer basedanomalydetectionofsynchronousgeneratorsforpower system center of inertia frequency ieee trans power syst vol 34 systems monitoring ieee trans power syst vol 33
5,no 4 pp 4228 no 1 pp 821 825 jan 2019 4237 jul 2018 56 f milano and a ortega frequency divider ieee trans power syst 33 s weietal model
5,no 2 pp 1493 1501 mar 2017 assessment with pmu data ieee trans power syst vol 33
5,no 3 57 s wang j zhao z huang and r diao assessing gaussian assump pp 2463 2476 may 2018 tion of pmu measurement error using field data ieee trans power 34 a p s meliopoulos et al dynamic state estimation based protection delivery vol 33
5,no 6 pp 3233 3236 dec 2018 status and promise ieee trans power delivery vol
5,32 no 1 pp 58 j zhao l mili anda go mez expo sito constrainedrobustunscented320 330 feb 2017 kalman filter for generalized dynamic state estimation ieee trans 35 j zhao and l mili a robust generalized maximum likelihood un power syst vol 34
5,no 3 pp 2327 2337 may 2016 syst vol 33
5,no 3 pp 831 839 sept 2011 ieee trans power syst vol 31
5,no 6 pp 654 660 2015 69 a go mez expo sito et al city friendly smart network technologiesand infrastructures the spanish experience proceedings of the ieee vol 106 no 4 pp 626 660 apr 2018 70
5,vittal g t heydt c r fuerte esquivel andc angeles camacho a dynamic state estimator based control forpower system damping ieee trans power syst vol 33 no 6 pp 6839 6848 nov 2018 71 a paul
5,no 6 pp 4935 4944 nov 2016 76 s yu t fernando h h iu and k emami realization of state estimation based dfig wind turbine control design in hybrid powersystems using stochastic filtering approaches ieee trans industrialinformatics vol 12
5,view metadata citation and similar papers at core ac uk corebrought to you byieee transactions on instrumentation and measurement vol 46
5,10 00 1997 ieee 878 ieee transactions on instrumentation and measurement vol 46
5,eitherieee trans instrum meas vol im 36
5,bio med eng vol
5,pp 469 470 nov 1991 hamming window fig 1 b and c the blackman window 8 b boashash estimating and interpreting the instantaneous frequencyof a signal part i fundamentals part ii algorithms and applications for comparison the results when applying the dft methodproc ieee vol
5,proc vol 140
5,pp 477 480 nov 1993 shows results for the voltage waveform with realistic distortion 10 a cichocki and t lobos artificial neural networks for real timein high voltage networksestimation of basic waveforms of voltages and currents ieee trans the computer investigation disclosed a high power syst vol
5,no 2 3 pp 202 215 may 2009 resulting in has made the system highly unbalanced 3 o vainio and s ovaska digital filtering for robust 50 60 hz zero figs 2 and 3 show that the aipi algorithm outperforms thecrossing detectors ieee trans instrum meas vol
5,1975 power converter control ieee trans power electron vol
5,dini d p mandic widely linear modeling for frequency584 592 mar 2007 estimation in unbalanced three phase power systems ieee trans 9 m mojiri
5,meas vol 62 pp 353 363 feb 2013 estimation of three phase power system ieee trans instrum meas 19 d h
5,dini d p mandic class of widely linear complex kalman filters vol 59 pp 1793 1802 jul 2010 ieee trans neural netw learn syst vol 23
5,j i candela r p burgos andd boroyevich decoupled double synchronous reference frame plliii r d for power converters control ieee transactions on power electronics esults and iscussionsvol 22
5,pp 1 5 19 and v 0 01 90 p u this corresponds to a total 8 a o vediakova a a vedyakov a a pyrkin a a bobtsov andharmonic distortion of 0 5 experimental results in fig v s gromov finite time frequency estimation for multi sinusoidalsignals european journal of control vol 59
5,i kamwa m leclerc and d mcnabb performance of demodulation implementation of the linear kalman filter is that it directlybased frequency measurement algorithms used in typical pmus ieeeestimates the phase angle not the instantaneous phase astrans power del vol 19
5,d o abdeslam gridalgorithms ieee trans power electron vol
5,27 no 1 pp 78 86 voltages estimation for three phase pwm rectifiers control without ac2011 voltage sensors ieee trans power electron vol
5,abdeslam and s haddad an adaptive875 2017 neural pll for grid synchronization in iecon 2012 38th annual 6 m c kisacikoglu m kesler and l m tolbert single phase on conference on ieee industrial electronics society ieee 2012 pp board bidirectional pev charger for v2g reactive power operation 4451 4456
5,ieee trans smart grid vol 6 no 2 pp 767 775 2014 29 z chedjara a massoum s massoum p wira a safa and 7 s biricik h komurcugil n d tuyen and m basu protection ofa gouichiche
5,a novel robust pll algorithm applied to the control ofsensitive loads using sliding mode controlled three phase dvr witha shunt active power filter using a self tuning filter concept in 2018adaptive notch filter ieee trans ind electron vol
5,and i salgado fast estimation of phasevol 10 no 3 pp 3248 3258 2018 and frequency for single phase grid signal ieee trans ind electron 13 v choqueuse p granjon a belouchrani f auger and m benbouzid vol 66
5,ieee trans ind informat vol 15 no 11 pp 6035 6047 cid 18 cid 19 xˆnov 2019 ˆ
5,frequency adaptive parameter estimation of unbalanced and distortedpower grid ieee access vol 8 pp 8512 8519 2020
5,39 c h huang c h lee k j shih and y j wang a robust techniqueversity of lille 1 france in 2016 he received thefor frequency estimation of distorted signals in power systems ieeeeeci european embedded control institute ph d trans instrum meas vol
5,no 2 3 pp 202 215 may 2009 resulting in has made the system highly unbalanced 3 o vainio and s ovaska digital filtering for robust 50 60 hz zero figs 2 and 3 show that the aipi algorithm outperforms thecrossing detectors ieee trans instrum meas vol
5,1975 power converter control ieee trans power electron vol
5,dini d p mandic widely linear modeling for frequency584 592 mar 2007 estimation in unbalanced three phase power systems ieee trans 9 m mojiri
5,meas vol 62 pp 353 363 feb 2013 estimation of three phase power system ieee trans instrum meas 19 d h
5,dini d p mandic class of widely linear complex kalman filters vol 59 pp 1793 1802 jul 2010 ieee trans neural netw learn syst vol 23
5,pp ٣٦٧ ٣٧١
5,j z yang c w liu a precise calculation of power system frequencyand phasor ieee trans on power delivery vol ١٥
5,pp ٤٩٤ ٤٩٩ ٢٠٠٠ ٧
5,pp ٧٦٥ ٧٧١ ٢٠٠٧ ١٠ p j moor r d carranza a t johns
5,j i candela r p burgos andd boroyevich decoupled double synchronous reference frame plliii r d for power converters control ieee transactions on power electronics esults and iscussionsvol 22
5,pp 1 5 19 and v 0 01 90 p u this corresponds to a total 8 a o vediakova a a vedyakov a a pyrkin a a bobtsov andharmonic distortion of 0 5 experimental results in fig v s gromov finite time frequency estimation for multi sinusoidalsignals european journal of control vol 59
5,lk kirchmayer tie line power and frequency control of electricβ 37 l r c chien n hoonchareon c m ong
5,h bevrani statistical cooperative power dispatching in interconnected 5 c
5,fosha oi elgerd the megawatt frequency control problem a new approach microgrids ieee trans sust energy 4 3 2013 586 593 via optimal control ieee trans power app syst pas 89 4 1970 563 577 40 f wilches bernal r concepcion j c neely r h byrne
5,f milano et al foundations and challenges of low inertia systems pscc 2018 system ieee trans power syst 13 4 1998 1401 1406 12 h bevrani b francois t ise microgrid dynamics and control wiley nj usa 46 m a pai
5,donde i a hiskens simulation and optimization in a agc system afterjuly 2017 deregulation ieee trans power syst 16 3 2001 481 489 13 g benysek et al application of stochastic decentralized active demand 47 h
5,bevrani y mitani k tsuji h bevrani bilateral based robust load frequencyresponse dadr system for load frequency control ieee trans smart grid 9 2 control energy conv manage 46 2005 1129 1146 2018 1055 1062 48 s bhowmik k tomsovic a bose communication models for third party load 14 c
5,bevrani y mitani k tsuji robust decentralized load frequency control using 95 s izadkhast p garcia gonzalez p frias p bauer design of plug in electrican iterative linear matrix inequalities algorithm iee proc gener transm distrib vehicle frequency droop controller for primary frequency control ieee
5,trans 151 3 2004 347 354 power syst 32 6 2017 4241 4254 65 h bevrani t hiyama robust load frequency regulation a real time laboratory 96 m
5,he m wu delay dependent robust load 99 p tielens d van hertem receding horizon control of wind power to provide frequency control for time delay power systems ieee trans power syst 28 3 frequency regulation ieee trans power syst 32 4 2017 2663 2672 ˇ 2013 2192 2201 100 m garmroodi g verbic
5,d j hill frequency support from wind turbine 69 j zhao l mili f milano robust frequency divider for power system online generators with a time variable droop characteristic ieee trans sust energy 9 monitoring and control ieee trans power syst 33 4 2018 4414 4423 2 2018 676 684 70
5,h khooban t dragicevic f blaabjerg m delimar shipboard microgrids aphase shifter to load frequency control ieee trans appl superconduct 9 2 novel approach to load frequency control ieee trans sust energy 9 2 2018 1999 843 852 71 m andreasson r wiget d v dimarogonas k h johansson g andersson 102
5,y tofis y yiasemi e kyriakides a plug and play selective load shedding distributed frequency control through mtdc transmission systems ieee trans scheme for power systems ieee sys j 11 4 2017 2864 2871 power syst 32 1 2017
5,y mitani power system monitoring and control ieee in grid tied dfigs by nonminimum phase zero identification ieee trans power wiley hoboken nj usa jun
5,f milano analysis of the impact of microgridcontrol of vsg to support frequency stability ieee trans energy conv 32 1 penetration on power system dynamics ieee trans power syst 32 5 2017 397 398 september 2017 4101
5,f milano a ortega frequency divider ieee trans power syst 32 2 march approach for virtual synchronous generators to suppress frequency and voltage 2017 1493 1501 fluctuations in microgrids appl energy 210 2018 699 710 121 h golpîra a r messina a center of gravity based approach to estimate slow
5,p q dzung frequency regulation at a wind farm using power and frequency variations ieee trans power syst 33 1 2018 time varying inertia and droop controls ieee trans indus t appl 55 1 2019 1026 1035 213 224 122
5,f milano a ortega a j conejo model agnostic linear estimation of generatorrotor speeds based on phasor measurement units ieee trans power syst 33 6 2018 7258 7268 10 h bevrani et al e le c t
5,145 f zeng j zhang y zhou s qu online identification of inertia distribution inand power sharing methods for distribution systems driven by solid state normal operating power system ieee trans power syst 2020 1 1 transformers ieee trans power syst 33 2 march 2018 1473 1483 146 p kundur
5,y liu fast and accurate frequency response for primary frequency control ieee trans power syst 22 3 aug 2007 estimation for large power system disturbances using second derivative of 1259 1266 frequency data ieee trans power syst 2020 154 m h fini
5,ieeetransactionsonpowerdelivery vol 21
5,no 2 pp 696 701 apr 1996 8 m wangandy sun apractical precisemethodforfrequencytrackingand phasor estimation ieee trans power del vol 19
5,no 4 pp 1547 1552 oct 2004 9 s chung a phase tracking system for three phase utility interface in verters ieeetrans powerelectron vol 15 no 3 pp 431 438 may2000 10 v kauraandv blasko operationofaphaselockedloopsystemunderdistorted utility conditions ieee trans ind appl vol 33
